game_id,date,season,postseason,home_team_id,visitor_team_id,home_team_score,visitor_team_score,home_win,home_team_name,home_conference,home_division,visitor_team_name,visitor_conference,visitor_division
858485,2023-03-28,2022,False,28,16,106,92,1,Toronto Raptors,East,Atlantic,Miami Heat,East,Southeast
858484,2023-03-28,2022,False,1,6,120,118,1,Atlanta Hawks,East,Southeast,Cleveland Cavaliers,East,Central
858499,2023-03-29,2022,False,27,29,117,128,0,San Antonio Spurs,West,Southwest,Utah Jazz,West,Northwest
858494,2023-03-29,2022,False,12,17,136,149,0,Indiana Pacers,East,Central,Milwaukee Bucks,East,Central
858491,2023-03-29,2022,False,25,26,80,120,0,Portland Trail Blazers,West,Northwest,Sacramento Kings,West,Pacific
858498,2023-03-29,2022,False,3,11,123,114,1,Brooklyn Nets,East,Atlantic,Houston Rockets,West,Southwest
858492,2023-03-29,2022,False,23,7,116,108,1,Philadelphia 76ers,East,Atlantic,Dallas Mavericks,West,Southwest
858493,2023-03-29,2022,False,15,13,132,141,0,Memphis Grizzlies,West,Southwest,LA Clippers,West,Pacific
858495,2023-03-29,2022,False,21,9,107,106,1,Oklahoma City Thunder,West,Northwest,Detroit Pistons,East,Central
858496,2023-03-29,2022,False,5,14,110,121,0,Chicago Bulls,East,Central,Los Angeles Lakers,West,Pacific
858490,2023-03-29,2022,False,24,18,107,100,1,Phoenix Suns,West,Pacific,Minnesota Timberwolves,West,Northwest
858497,2023-03-29,2022,False,20,16,101,92,1,New York Knicks,East,Atlantic,Miami Heat,East,Southeast
858501,2023-03-30,2022,False,17,2,99,140,0,Milwaukee Bucks,East,Central,Boston Celtics,East,Atlantic
858500,2023-03-30,2022,False,8,19,88,107,0,Denver Nuggets,West,Northwest,New Orleans Pelicans,West,Southwest
858513,2023-03-31,2022,False,25,26,114,138,0,Portland Trail Blazers,West,Northwest,Sacramento Kings,West,Pacific
858507,2023-03-31,2022,False,11,9,121,115,1,Houston Rockets,West,Southwest,Detroit Pistons,East,Central
858506,2023-03-31,2022,False,2,29,122,114,1,Boston Celtics,East,Atlantic,Utah Jazz,West,Northwest
858504,2023-03-31,2022,False,6,20,116,130,0,Cleveland Cavaliers,East,Central,New York Knicks,East,Atlantic
858511,2023-03-31,2022,False,30,22,109,116,0,Washington Wizards,East,Southeast,Orlando Magic,East,Southeast
858514,2023-03-31,2022,False,24,8,100,93,1,Phoenix Suns,West,Pacific,Denver Nuggets,West,Northwest
858512,2023-03-31,2022,False,10,27,130,115,1,Golden State Warriors,West,Pacific,San Antonio Spurs,West,Southwest
858508,2023-03-31,2022,False,3,1,124,107,1,Brooklyn Nets,East,Atlantic,Atlanta Hawks,East,Southeast
858510,2023-03-31,2022,False,4,5,91,121,0,Charlotte Hornets,East,Southeast,Chicago Bulls,East,Central
858503,2023-03-31,2022,False,18,14,111,123,0,Minnesota Timberwolves,West,Northwest,Los Angeles Lakers,West,Pacific
858505,2023-03-31,2022,False,23,28,117,110,1,Philadelphia 76ers,East,Atlantic,Toronto Raptors,East,Atlantic
858502,2023-03-31,2022,False,15,13,108,94,1,Memphis Grizzlies,West,Southwest,LA Clippers,West,Pacific
858509,2023-03-31,2022,False,12,21,121,117,1,Indiana Pacers,East,Central,Oklahoma City Thunder,West,Northwest
858515,2023-04-01,2022,False,19,13,122,114,1,New Orleans Pelicans,West,Southwest,LA Clippers,West,Pacific
858516,2023-04-01,2022,False,16,7,129,122,1,Miami Heat,East,Southeast,Dallas Mavericks,West,Southwest
858521,2023-04-02,2022,False,20,30,118,109,1,New York Knicks,East,Atlantic,Washington Wizards,East,Southeast
858519,2023-04-02,2022,False,3,29,111,110,1,Brooklyn Nets,East,Atlantic,Utah Jazz,West,Northwest
858520,2023-04-02,2022,False,4,28,108,128,0,Charlotte Hornets,East,Southeast,Toronto Raptors,East,Atlantic
858527,2023-04-02,2022,False,6,12,115,105,1,Cleveland Cavaliers,East,Central,Indiana Pacers,East,Central
858523,2023-04-02,2022,False,18,25,105,107,0,Minnesota Timberwolves,West,Northwest,Portland Trail Blazers,West,Northwest
858522,2023-04-02,2022,False,21,24,118,128,0,Oklahoma City Thunder,West,Northwest,Phoenix Suns,West,Pacific
858525,2023-04-02,2022,False,26,27,134,142,0,Sacramento Kings,West,Pacific,San Antonio Spurs,West,Southwest
858524,2023-04-02,2022,False,1,7,132,130,1,Atlanta Hawks,East,Southeast,Dallas Mavericks,West,Southwest
858528,2023-04-02,2022,False,17,23,117,104,1,Milwaukee Bucks,East,Central,Philadelphia 76ers,East,Atlantic
858518,2023-04-02,2022,False,11,14,109,134,0,Houston Rockets,West,Southwest,Los Angeles Lakers,West,Pacific
858526,2023-04-02,2022,False,22,9,128,102,1,Orlando Magic,East,Southeast,Detroit Pistons,East,Central
858529,2023-04-02,2022,False,8,10,112,110,1,Denver Nuggets,West,Northwest,Golden State Warriors,West,Pacific
858517,2023-04-02,2022,False,5,15,128,107,1,Chicago Bulls,East,Central,Memphis Grizzlies,West,Southwest
858531,2023-04-04,2022,False,22,6,113,117,0,Orlando Magic,East,Southeast,Cleveland Cavaliers,East,Central
858539,2023-04-04,2022,False,30,17,128,140,0,Washington Wizards,East,Southeast,Milwaukee Bucks,East,Central
858535,2023-04-04,2022,False,23,2,103,101,1,Philadelphia 76ers,East,Atlantic,Boston Celtics,East,Atlantic
858537,2023-04-04,2022,False,19,26,103,121,0,New Orleans Pelicans,West,Southwest,Sacramento Kings,West,Pacific
858530,2023-04-04,2022,False,11,8,124,103,1,Houston Rockets,West,Southwest,Denver Nuggets,West,Northwest
858540,2023-04-04,2022,False,29,14,133,135,0,Utah Jazz,West,Northwest,Los Angeles Lakers,West,Pacific
858542,2023-04-04,2022,False,24,27,115,94,1,Phoenix Suns,West,Pacific,San Antonio Spurs,West,Southwest
858541,2023-04-04,2022,False,10,21,136,125,1,Golden State Warriors,West,Pacific,Oklahoma City Thunder,West,Northwest
858532,2023-04-04,2022,False,9,16,105,118,0,Detroit Pistons,East,Central,Miami Heat,East,Southeast
858534,2023-04-04,2022,False,5,1,105,123,0,Chicago Bulls,East,Central,Atlanta Hawks,East,Southeast
858536,2023-04-04,2022,False,3,18,102,107,0,Brooklyn Nets,East,Atlantic,Minnesota Timberwolves,West,Northwest
858533,2023-04-04,2022,False,4,28,100,120,0,Charlotte Hornets,East,Southeast,Toronto Raptors,East,Atlantic
858538,2023-04-04,2022,False,15,25,119,109,1,Memphis Grizzlies,West,Southwest,Portland Trail Blazers,West,Northwest
858546,2023-04-05,2022,False,19,15,138,131,1,New Orleans Pelicans,West,Southwest,Memphis Grizzlies,West,Southwest
858547,2023-04-05,2022,False,12,20,129,138,0,Indiana Pacers,East,Central,New York Knicks,East,Atlantic
858543,2023-04-05,2022,False,9,3,108,123,0,Detroit Pistons,East,Central,Brooklyn Nets,East,Atlantic
858548,2023-04-05,2022,False,7,26,123,119,1,Dallas Mavericks,West,Southwest,Sacramento Kings,West,Pacific
858550,2023-04-05,2022,False,17,5,105,92,1,Milwaukee Bucks,East,Central,Chicago Bulls,East,Central
858544,2023-04-05,2022,False,1,30,134,116,1,Atlanta Hawks,East,Southeast,Washington Wizards,East,Southeast
858545,2023-04-05,2022,False,2,28,97,93,1,Boston Celtics,East,Atlantic,Toronto Raptors,East,Atlantic
858549,2023-04-05,2022,False,13,14,125,118,1,LA Clippers,West,Pacific,Los Angeles Lakers,West,Pacific
858553,2023-04-06,2022,False,27,25,129,127,1,San Antonio Spurs,West,Southwest,Portland Trail Blazers,West,Northwest
858551,2023-04-06,2022,False,29,21,98,114,0,Utah Jazz,West,Northwest,Oklahoma City Thunder,West,Northwest
858554,2023-04-06,2022,False,22,6,94,118,0,Orlando Magic,East,Southeast,Cleveland Cavaliers,East,Central
858555,2023-04-06,2022,False,23,16,101,129,0,Philadelphia 76ers,East,Atlantic,Miami Heat,East,Southeast
858552,2023-04-06,2022,False,24,8,119,115,1,Phoenix Suns,West,Pacific,Denver Nuggets,West,Northwest
858558,2023-04-07,2022,False,1,23,131,136,0,Atlanta Hawks,East,Southeast,Philadelphia 76ers,East,Atlantic
858565,2023-04-07,2022,False,12,9,115,122,0,Indiana Pacers,East,Central,Detroit Pistons,East,Central
858566,2023-04-07,2022,False,14,24,121,107,1,Los Angeles Lakers,West,Pacific,Phoenix Suns,West,Pacific
858556,2023-04-07,2022,False,17,15,114,137,0,Milwaukee Bucks,East,Central,Memphis Grizzlies,West,Southwest
858557,2023-04-07,2022,False,19,20,113,105,1,New Orleans Pelicans,West,Southwest,New York Knicks,East,Atlantic
858559,2023-04-07,2022,False,7,5,112,115,0,Dallas Mavericks,West,Southwest,Chicago Bulls,East,Central
858564,2023-04-07,2022,False,3,22,101,84,1,Brooklyn Nets,East,Atlantic,Orlando Magic,East,Southeast
858563,2023-04-07,2022,False,26,10,97,119,0,Sacramento Kings,West,Pacific,Golden State Warriors,West,Pacific
858561,2023-04-07,2022,False,30,16,114,108,1,Washington Wizards,East,Southeast,Miami Heat,East,Southeast
858560,2023-04-07,2022,False,2,28,121,102,1,Boston Celtics,East,Atlantic,Toronto Raptors,East,Atlantic
858562,2023-04-07,2022,False,4,11,109,112,0,Charlotte Hornets,East,Southeast,Houston Rockets,West,Southwest
858567,2023-04-08,2022,False,29,8,118,114,1,Utah Jazz,West,Northwest,Denver Nuggets,West,Northwest
858569,2023-04-08,2022,False,13,25,136,125,1,LA Clippers,West,Pacific,Portland Trail Blazers,West,Northwest
858568,2023-04-08,2022,False,27,18,131,151,0,San Antonio Spurs,West,Southwest,Minnesota Timberwolves,West,Northwest
858570,2023-04-09,2022,False,6,4,95,106,0,Cleveland Cavaliers,East,Central,Charlotte Hornets,East,Southeast
858571,2023-04-09,2022,False,7,27,117,138,0,Dallas Mavericks,West,Southwest,San Antonio Spurs,West,Southwest
858577,2023-04-09,2022,False,3,23,105,134,0,Brooklyn Nets,East,Atlantic,Philadelphia 76ers,East,Atlantic
858573,2023-04-09,2022,False,28,17,121,105,1,Toronto Raptors,East,Atlantic,Milwaukee Bucks,East,Central
858579,2023-04-09,2022,False,20,12,136,141,0,New York Knicks,East,Atlantic,Indiana Pacers,East,Central
858578,2023-04-09,2022,False,18,19,113,108,1,Minnesota Timberwolves,West,Northwest,New Orleans Pelicans,West,Southwest
858575,2023-04-09,2022,False,5,9,103,81,1,Chicago Bulls,East,Central,Detroit Pistons,East,Central
858576,2023-04-09,2022,False,30,11,109,114,0,Washington Wizards,East,Southeast,Houston Rockets,West,Southwest
858582,2023-04-09,2022,False,25,10,101,157,0,Portland Trail Blazers,West,Northwest,Golden State Warriors,West,Pacific
858572,2023-04-09,2022,False,16,22,123,110,1,Miami Heat,East,Southeast,Orlando Magic,East,Southeast
858583,2023-04-09,2022,False,14,29,128,117,1,Los Angeles Lakers,West,Pacific,Utah Jazz,West,Northwest
858574,2023-04-09,2022,False,2,1,120,114,1,Boston Celtics,East,Atlantic,Atlanta Hawks,East,Southeast
858584,2023-04-09,2022,False,24,13,114,119,0,Phoenix Suns,West,Pacific,LA Clippers,West,Pacific
858581,2023-04-09,2022,False,8,26,109,95,1,Denver Nuggets,West,Northwest,Sacramento Kings,West,Pacific
858580,2023-04-09,2022,False,21,15,115,100,1,Oklahoma City Thunder,West,Northwest,Memphis Grizzlies,West,Southwest
890551,2023-04-11,2022,False,14,18,108,102,1,Los Angeles Lakers,West,Pacific,Minnesota Timberwolves,West,Northwest
890550,2023-04-11,2022,False,16,1,105,116,0,Miami Heat,East,Southeast,Atlanta Hawks,East,Southeast
890553,2023-04-12,2022,False,19,21,118,123,0,New Orleans Pelicans,West,Southwest,Oklahoma City Thunder,West,Northwest
890552,2023-04-12,2022,False,28,5,105,109,0,Toronto Raptors,East,Atlantic,Chicago Bulls,East,Central
894953,2023-04-14,2022,False,18,21,120,95,1,Minnesota Timberwolves,West,Northwest,Oklahoma City Thunder,West,Northwest
894221,2023-04-14,2022,False,16,5,102,91,1,Miami Heat,East,Southeast,Chicago Bulls,East,Central
891700,2023-04-15,2022,True,2,1,112,99,1,Boston Celtics,East,Atlantic,Atlanta Hawks,East,Southeast
890555,2023-04-15,2022,True,6,20,97,101,0,Cleveland Cavaliers,East,Central,New York Knicks,East,Atlantic
890556,2023-04-15,2022,True,26,10,126,123,1,Sacramento Kings,West,Pacific,Golden State Warriors,West,Pacific
890554,2023-04-15,2022,True,23,3,121,101,1,Philadelphia 76ers,East,Atlantic,Brooklyn Nets,East,Atlantic
891774,2023-04-16,2022,True,15,14,112,128,0,Memphis Grizzlies,West,Southwest,Los Angeles Lakers,West,Pacific
907511,2023-04-16,2022,True,8,18,109,80,1,Denver Nuggets,West,Northwest,Minnesota Timberwolves,West,Northwest
890557,2023-04-16,2022,True,24,13,110,115,0,Phoenix Suns,West,Pacific,LA Clippers,West,Pacific
906726,2023-04-16,2022,True,17,16,117,130,0,Milwaukee Bucks,East,Central,Miami Heat,East,Southeast
892493,2023-04-17,2022,True,23,3,96,84,1,Philadelphia 76ers,East,Atlantic,Brooklyn Nets,East,Atlantic
892494,2023-04-17,2022,True,26,10,114,106,1,Sacramento Kings,West,Pacific,Golden State Warriors,West,Pacific
892496,2023-04-18,2022,True,6,20,107,90,1,Cleveland Cavaliers,East,Central,New York Knicks,East,Atlantic
892497,2023-04-18,2022,True,24,13,123,109,1,Phoenix Suns,West,Pacific,LA Clippers,West,Pacific
892495,2023-04-18,2022,True,2,1,119,106,1,Boston Celtics,East,Atlantic,Atlanta Hawks,East,Southeast
892498,2023-04-19,2022,True,15,14,103,93,1,Memphis Grizzlies,West,Southwest,Los Angeles Lakers,West,Pacific
907520,2023-04-19,2022,True,8,18,122,113,1,Denver Nuggets,West,Northwest,Minnesota Timberwolves,West,Northwest
906734,2023-04-19,2022,True,17,16,138,122,1,Milwaukee Bucks,East,Central,Miami Heat,East,Southeast
892501,2023-04-20,2022,True,13,24,124,129,0,LA Clippers,West,Pacific,Phoenix Suns,West,Pacific
892499,2023-04-20,2022,True,3,23,97,102,0,Brooklyn Nets,East,Atlantic,Philadelphia 76ers,East,Atlantic
892500,2023-04-20,2022,True,10,26,114,97,1,Golden State Warriors,West,Pacific,Sacramento Kings,West,Pacific
892503,2023-04-21,2022,True,20,6,99,79,1,New York Knicks,East,Atlantic,Cleveland Cavaliers,East,Central
907527,2023-04-21,2022,True,18,8,111,120,0,Minnesota Timberwolves,West,Northwest,Denver Nuggets,West,Northwest
892502,2023-04-21,2022,True,1,2,130,122,1,Atlanta Hawks,East,Southeast,Boston Celtics,East,Atlantic
892505,2023-04-22,2022,True,14,15,111,101,1,Los Angeles Lakers,West,Pacific,Memphis Grizzlies,West,Southwest
892506,2023-04-22,2022,True,13,24,100,112,0,LA Clippers,West,Pacific,Phoenix Suns,West,Pacific
906741,2023-04-22,2022,True,16,17,121,99,1,Miami Heat,East,Southeast,Milwaukee Bucks,East,Central
892504,2023-04-22,2022,True,3,23,88,96,0,Brooklyn Nets,East,Atlantic,Philadelphia 76ers,East,Atlantic
892509,2023-04-23,2022,True,10,26,126,125,1,Golden State Warriors,West,Pacific,Sacramento Kings,West,Pacific
892507,2023-04-23,2022,True,1,2,121,129,0,Atlanta Hawks,East,Southeast,Boston Celtics,East,Atlantic
892508,2023-04-23,2022,True,20,6,102,93,1,New York Knicks,East,Atlantic,Cleveland Cavaliers,East,Central
907534,2023-04-23,2022,True,18,8,114,108,1,Minnesota Timberwolves,West,Northwest,Denver Nuggets,West,Northwest
906748,2023-04-24,2022,True,16,17,119,114,1,Miami Heat,East,Southeast,Milwaukee Bucks,East,Central
892511,2023-04-24,2022,True,14,15,117,111,1,Los Angeles Lakers,West,Pacific,Memphis Grizzlies,West,Southwest
892512,2023-04-25,2022,True,2,1,117,119,0,Boston Celtics,East,Atlantic,Atlanta Hawks,East,Southeast
892513,2023-04-25,2022,True,24,13,136,130,1,Phoenix Suns,West,Pacific,LA Clippers,West,Pacific
907540,2023-04-25,2022,True,8,18,112,109,1,Denver Nuggets,West,Northwest,Minnesota Timberwolves,West,Northwest
892514,2023-04-26,2022,True,6,20,95,106,0,Cleveland Cavaliers,East,Central,New York Knicks,East,Atlantic
892516,2023-04-26,2022,True,26,10,116,123,0,Sacramento Kings,West,Pacific,Golden State Warriors,West,Pacific
906753,2023-04-26,2022,True,17,16,126,128,0,Milwaukee Bucks,East,Central,Miami Heat,East,Southeast
892515,2023-04-26,2022,True,15,14,116,99,1,Memphis Grizzlies,West,Southwest,Los Angeles Lakers,West,Pacific
892517,2023-04-27,2022,True,1,2,120,128,0,Atlanta Hawks,East,Southeast,Boston Celtics,East,Atlantic
892521,2023-04-28,2022,True,14,15,125,85,1,Los Angeles Lakers,West,Pacific,Memphis Grizzlies,West,Southwest
892522,2023-04-28,2022,True,10,26,99,118,0,Golden State Warriors,West,Pacific,Sacramento Kings,West,Pacific
967800,2023-04-29,2022,True,8,24,125,107,1,Denver Nuggets,West,Northwest,Phoenix Suns,West,Pacific
892528,2023-04-30,2022,True,26,10,100,120,0,Sacramento Kings,West,Pacific,Golden State Warriors,West,Pacific
970431,2023-04-30,2022,True,20,16,101,108,0,New York Knicks,East,Atlantic,Miami Heat,East,Southeast
972853,2023-05-01,2022,True,2,23,115,119,0,Boston Celtics,East,Atlantic,Philadelphia 76ers,East,Atlantic
967805,2023-05-01,2022,True,8,24,97,87,1,Denver Nuggets,West,Northwest,Phoenix Suns,West,Pacific
981609,2023-05-02,2022,True,10,14,112,117,0,Golden State Warriors,West,Pacific,Los Angeles Lakers,West,Pacific
970433,2023-05-02,2022,True,20,16,111,105,1,New York Knicks,East,Atlantic,Miami Heat,East,Southeast
972856,2023-05-03,2022,True,2,23,121,87,1,Boston Celtics,East,Atlantic,Philadelphia 76ers,East,Atlantic
981611,2023-05-04,2022,True,10,14,127,100,1,Golden State Warriors,West,Pacific,Los Angeles Lakers,West,Pacific
967806,2023-05-05,2022,True,24,8,121,114,1,Phoenix Suns,West,Pacific,Denver Nuggets,West,Northwest
972857,2023-05-05,2022,True,23,2,102,114,0,Philadelphia 76ers,East,Atlantic,Boston Celtics,East,Atlantic
970435,2023-05-06,2022,True,16,20,105,86,1,Miami Heat,East,Southeast,New York Knicks,East,Atlantic
981615,2023-05-06,2022,True,14,10,127,97,1,Los Angeles Lakers,West,Pacific,Golden State Warriors,West,Pacific
972860,2023-05-07,2022,True,23,2,116,115,1,Philadelphia 76ers,East,Atlantic,Boston Celtics,East,Atlantic
967807,2023-05-07,2022,True,24,8,129,124,1,Phoenix Suns,West,Pacific,Denver Nuggets,West,Northwest
970437,2023-05-08,2022,True,16,20,109,101,1,Miami Heat,East,Southeast,New York Knicks,East,Atlantic
981619,2023-05-08,2022,True,14,10,104,101,1,Los Angeles Lakers,West,Pacific,Golden State Warriors,West,Pacific
967808,2023-05-09,2022,True,8,24,118,102,1,Denver Nuggets,West,Northwest,Phoenix Suns,West,Pacific
972863,2023-05-09,2022,True,2,23,103,115,0,Boston Celtics,East,Atlantic,Philadelphia 76ers,East,Atlantic
970439,2023-05-10,2022,True,20,16,112,103,1,New York Knicks,East,Atlantic,Miami Heat,East,Southeast
981623,2023-05-10,2022,True,10,14,121,106,1,Golden State Warriors,West,Pacific,Los Angeles Lakers,West,Pacific
967809,2023-05-11,2022,True,24,8,100,125,0,Phoenix Suns,West,Pacific,Denver Nuggets,West,Northwest
972866,2023-05-11,2022,True,23,2,86,95,0,Philadelphia 76ers,East,Atlantic,Boston Celtics,East,Atlantic
981627,2023-05-12,2022,True,14,10,122,101,1,Los Angeles Lakers,West,Pacific,Golden State Warriors,West,Pacific
970441,2023-05-12,2022,True,16,20,96,92,1,Miami Heat,East,Southeast,New York Knicks,East,Atlantic
972869,2023-05-14,2022,True,2,23,112,88,1,Boston Celtics,East,Atlantic,Philadelphia 76ers,East,Atlantic
1007815,2023-05-16,2022,True,8,14,132,126,1,Denver Nuggets,West,Northwest,Los Angeles Lakers,West,Pacific
1007816,2023-05-17,2022,True,2,16,116,123,0,Boston Celtics,East,Atlantic,Miami Heat,East,Southeast
1007817,2023-05-18,2022,True,8,14,108,103,1,Denver Nuggets,West,Northwest,Los Angeles Lakers,West,Pacific
1007818,2023-05-19,2022,True,2,16,105,111,0,Boston Celtics,East,Atlantic,Miami Heat,East,Southeast
1007819,2023-05-20,2022,True,14,8,108,119,0,Los Angeles Lakers,West,Pacific,Denver Nuggets,West,Northwest
1007820,2023-05-21,2022,True,16,2,128,102,1,Miami Heat,East,Southeast,Boston Celtics,East,Atlantic
1007821,2023-05-22,2022,True,14,8,111,113,0,Los Angeles Lakers,West,Pacific,Denver Nuggets,West,Northwest
1007822,2023-05-23,2022,True,16,2,99,116,0,Miami Heat,East,Southeast,Boston Celtics,East,Atlantic
1007824,2023-05-25,2022,True,2,16,110,97,1,Boston Celtics,East,Atlantic,Miami Heat,East,Southeast
1007826,2023-05-27,2022,True,16,2,103,104,0,Miami Heat,East,Southeast,Boston Celtics,East,Atlantic
1007828,2023-05-29,2022,True,2,16,84,103,0,Boston Celtics,East,Atlantic,Miami Heat,East,Southeast
1011165,2023-06-01,2022,True,8,16,104,93,1,Denver Nuggets,West,Northwest,Miami Heat,East,Southeast
1011166,2023-06-04,2022,True,8,16,108,111,0,Denver Nuggets,West,Northwest,Miami Heat,East,Southeast
1011167,2023-06-07,2022,True,16,8,94,109,0,Miami Heat,East,Southeast,Denver Nuggets,West,Northwest
1011168,2023-06-09,2022,True,16,8,95,108,0,Miami Heat,East,Southeast,Denver Nuggets,West,Northwest
